Date_wise,Flight_No,Airlines_Name,Arrival/Departure,Departure_City_Code,Departure_City,Departure_Airport,Departure_Date,Departure_time_scheduled,Departure_time_Actual,Departure_terminal,Arrival_City_Code,Arrival_City,Arrival_Airport,Arrival_Date,Arrival_time_scheduled,Arrivial_time_Actual,Arrival_terminal,Flight_Status,Flight_Time_status,Flight_delay_by_time,Flight_time,Flight_distance,Aircraft_equipment_code,Aircraft_equipment_description
07-07-2022,SG 937,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,17:55 IST,,,AMD,Ahmedabad,Ahmedabad Airport,07-07-2022,20:10 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,I5 592,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,17:55 IST,18:01 IST,,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,07-07-2022,20:25 IST,20:50 IST,,Arrived,Delayed,25m,2h 49m,960 mi,32A,Airbus A320 (sharklets)
07-07-2022,6E 486,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,17:55 IST,18:19 IST,1,NAG,Nagpur,Dr. Babasaheb Ambedkar International Airport,07-07-2022,19:35 IST,20:07 IST,,Arrived,Delayed,32m,1h 48m,552 mi,32Q,Airbus A321neo
07-07-2022,6E 2174,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:00 IST,17:57 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,20:45 IST,20:48 IST,2,Arrived,On time,,2h 51m,1062 mi,,
07-07-2022,AA 7127,American Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:00 IST,17:57 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,20:45 IST,20:48 IST,2,Arrived,On time,,2h 51m,1062 mi,32N,Airbus A320neo
07-07-2022,6E 7361,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:05 IST,19:01 IST,1,CNN,Kannur,Kannur International Airport,07-07-2022,19:20 IST,20:12 IST,,Arrived,Delayed,52m,1h 11m,170 mi,AT7,ATR 72
07-07-2022,SG 517,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:05 IST,,,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,07-07-2022,20:40 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,6E 217,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:10 IST,18:11 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,07-07-2022,20:35 IST,20:53 IST,,Arrived,Delayed,18m,2h 42m,960 mi,32N,Airbus A320neo
07-07-2022,G8 399,Go First,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:15 IST,18:22 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,19:55 IST,20:08 IST,1,Arrived,On time,,1h 46m,518 mi,,
07-07-2022,W2 9036,FlexFlight,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:15 IST,18:22 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,19:55 IST,20:08 IST,1,Arrived,On time,,1h 46m,518 mi,32N,Airbus A320neo
07-07-2022,I5 1731,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:15 IST,18:20 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,21:10 IST,21:12 IST,3,Arrived,On time,,2h 52m,1062 mi,32N,Airbus A320neo
07-07-2022,6E 451,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:20 IST,18:15 IST,1,LKO,Lucknow,Chaudhary Charan Singh International Airport,07-07-2022,20:45 IST,20:49 IST,2,Arrived,On time,,2h 34m,959 mi,32Q,Airbus A321neo
07-07-2022,UK 854,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:25 IST,18:22 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:15 IST,19:59 IST,2,Arrived,On time,,1h 37m,518 mi,,
07-07-2022,SQ 4822,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:25 IST,18:22 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:15 IST,19:59 IST,2,Arrived,On time,,1h 37m,518 mi,32N,Airbus A320neo
07-07-2022,6E 6875,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:25 IST,18:29 IST,1,CJB,Coimbatore,Coimbatore International Airport,07-07-2022,19:25 IST,19:18 IST,,Arrived,On time,,49m,157 mi,32N,Airbus A320neo
07-07-2022,CD 521,Alliance Air,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:30 IST,18:54 IST,,COK,Kochi,Cochin International Airport,07-07-2022,19:50 IST,19:56 IST,1,Arrived,On time,,1h 2m,229 mi,AT7,ATR 72
07-07-2022,CD 517,Alliance Air,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:40 IST,19:38 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,20:15 IST,21:08 IST,,Arrived,Delayed,53m,1h 30m,283 mi,AT7,ATR 72
07-07-2022,G8 803,Go First,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:33 IST,1,AMD,Ahmedabad,Ahmedabad Airport,07-07-2022,20:55 IST,20:45 IST,1,Arrived,On time,,2h 12m,759 mi,,
07-07-2022,W2 9122,FlexFlight,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:33 IST,1,AMD,Ahmedabad,Ahmedabad Airport,07-07-2022,20:55 IST,20:45 IST,1,Arrived,On time,,2h 12m,759 mi,32N,Airbus A320neo
07-07-2022,UK 802,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:46 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,21:30 IST,21:38 IST,3,Arrived,On time,,2h 52m,1062 mi,,
07-07-2022,AC 2925,Air Canada,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:46 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,21:30 IST,21:38 IST,3,Arrived,On time,,2h 52m,1062 mi,,
07-07-2022,SQ 4884,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:46 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,21:30 IST,21:38 IST,3,Arrived,On time,,2h 52m,1062 mi,,
07-07-2022,I5 612,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:45 IST,18:36 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:40 IST,20:13 IST,1,Arrived,On time,,1h 37m,518 mi,32N,Airbus A320neo
07-07-2022,6E 638,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:50 IST,18:53 IST,1,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,20:05 IST,19:58 IST,,Arrived,On time,,1h 5m,283 mi,32N,Airbus A320neo
07-07-2022,UK 864,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:55 IST,18:53 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:40 IST,20:33 IST,2,Arrived,On time,,1h 40m,518 mi,,
07-07-2022,SQ 4826,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:55 IST,18:53 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:40 IST,20:33 IST,2,Arrived,On time,,1h 40m,518 mi,32N,Airbus A320neo
07-07-2022,SG 635,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,18:55 IST,,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,20:55 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,6E 7134,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:00 IST,19:10 IST,1,VGA,Vijayawada,Vijayawada Airport,07-07-2022,20:35 IST,20:48 IST,,Arrived,On time,,1h 38m,309 mi,AT7,ATR 72
07-07-2022,6E 6881,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:05 IST,19:14 IST,1,IXC,Chandigarh,Chandigarh Airport,07-07-2022,21:55 IST,22:06 IST,,Arrived,On time,,2h 52m,1209 mi,32Q,Airbus A321neo
07-07-2022,SG 3233,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:05 IST,,,GOI,Goa,Dabolim Airport,07-07-2022,20:40 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,AI 610,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:10 IST,19:50 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,21:05 IST,21:11 IST,2,Arrived,On time,,1h 21m,518 mi,321,Airbus A321
07-07-2022,6E 735,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:15 IST,19:19 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:00 IST,22:10 IST,1,Arrived,On time,,2h 51m,1062 mi,,
07-07-2022,AF 6080,Air France,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:15 IST,19:19 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:00 IST,22:10 IST,1,Arrived,On time,,2h 51m,1062 mi,32Q,Airbus A321neo
07-07-2022,6E 838,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:15 IST,19:12 IST,1,JAI,Jaipur,Jaipur Airport,07-07-2022,21:50 IST,21:42 IST,2,Arrived,On time,,2h 30m,949 mi,32N,Airbus A320neo
07-07-2022,6E 588,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:25 IST,19:31 IST,1,GOI,Goa,Dabolim Airport,07-07-2022,20:40 IST,20:54 IST,,Arrived,On time,,1h 23m,300 mi,32Q,Airbus A321neo
07-07-2022,6E 6223,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:35 IST,21:28 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,21:10 IST,23:08 IST,2,Arrived,Delayed,1h 58m,1h 40m,518 mi,32N,Airbus A320neo
07-07-2022,UK 818,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:40 IST,19:41 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:25 IST,22:36 IST,3,Arrived,On time,,2h 55m,1062 mi,,
07-07-2022,BA 5840,British Airways,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:40 IST,19:41 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:25 IST,22:36 IST,3,Arrived,On time,,2h 55m,1062 mi,,
07-07-2022,SQ 4758,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:40 IST,19:41 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:25 IST,22:36 IST,3,Arrived,On time,,2h 55m,1062 mi,,
07-07-2022,UA 7724,United Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:40 IST,19:41 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,22:25 IST,22:36 IST,3,Arrived,On time,,2h 55m,1062 mi,,
07-07-2022,6E 6787,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:40 IST,19:42 IST,1,COK,Kochi,Cochin International Airport,07-07-2022,20:45 IST,20:47 IST,1,Arrived,On time,,1h 5m,229 mi,32N,Airbus A320neo
07-07-2022,6E 6028,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:45 IST,20:02 IST,1,CCJ,Kozhikode,Calicut International Airport,07-07-2022,20:30 IST,20:57 IST,,Arrived,Delayed,27m,55m,186 mi,32N,Airbus A320neo
07-07-2022,6E 7295,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:45 IST,19:45 IST,1,IXE,Mangalore,Mangalore Airport,07-07-2022,21:00 IST,20:57 IST,,Arrived,On time,,1h 12m,190 mi,AT7,ATR 72
07-07-2022,UK 850,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:55 IST,19:54 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,21:50 IST,21:36 IST,2,Arrived,On time,,1h 42m,518 mi,,
07-07-2022,SQ 4818,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:55 IST,19:54 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,21:50 IST,21:36 IST,2,Arrived,On time,,1h 42m,518 mi,32N,Airbus A320neo
07-07-2022,6E 676,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,19:55 IST,21:34 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,07-07-2022,22:30 IST,00:10 IST,,Arrived,Delayed,1h 40m,2h 36m,960 mi,32N,Airbus A320neo
07-07-2022,SG 324,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:05 IST,,,GOI,Goa,Dabolim Airport,07-07-2022,21:25 IST,,,Unknown,blank,,,,7M8,Boeing 737MAX 8 Passenger
07-07-2022,6E 73,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:05 IST,20:21 IST,1,SIN,Singapore,Changi International Airport,08-07-2022,03:20 +08,03:27 +08,1,Arrived,On time,,4h 36m,1975 mi,32A,Airbus A320 (sharklets)
07-07-2022,6E 478,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:05 IST,20:07 IST,1,MAA,Chennai,Chennai Airport,07-07-2022,21:05 IST,21:06 IST,1,Arrived,On time,,59m,166 mi,,
07-07-2022,AF 3328,Air France,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:05 IST,20:07 IST,1,MAA,Chennai,Chennai Airport,07-07-2022,21:05 IST,21:06 IST,1,Arrived,On time,,59m,166 mi,32N,Airbus A320neo
07-07-2022,UK 893,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:10 IST,20:10 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,21:10 IST,21:32 IST,,Arrived,Delayed,22m,1h 22m,283 mi,,
07-07-2022,SQ 4789,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:10 IST,20:10 IST,,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,21:10 IST,21:32 IST,,Arrived,Delayed,22m,1h 22m,283 mi,32N,Airbus A320neo
07-07-2022,I5 991,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:15 IST,20:06 IST,,COK,Kochi,Cochin International Airport,07-07-2022,21:15 IST,21:04 IST,,Arrived,On time,,58m,229 mi,32A,Airbus A320 (sharklets)
07-07-2022,6E 6423,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:20 IST,20:22 IST,1,AMD,Ahmedabad,Ahmedabad Airport,07-07-2022,22:25 IST,22:30 IST,1,Arrived,On time,,2h 8m,759 mi,32N,Airbus A320neo
07-07-2022,6E 75,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:20 IST,21:12 IST,1,BKK,Bangkok,Suvarnabhumi Airport,08-07-2022,01:40 +07,02:44 +07,,Arrived,Delayed,1h 4m,4h 2m,1548 mi,32N,Airbus A320neo
07-07-2022,SG 198,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:25 IST,,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:25 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,6E 5025,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:30 IST,20:39 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:15 IST,23:27 IST,3,Arrived,On time,,2h 48m,1062 mi,,
07-07-2022,TK 4715,Turkish Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:30 IST,20:39 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:15 IST,23:27 IST,3,Arrived,On time,,2h 48m,1062 mi,32Q,Airbus A321neo
07-07-2022,6E 426,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:30 IST,21:10 IST,1,PNQ,Pune,Pune Airport,07-07-2022,21:45 IST,22:33 IST,,Arrived,Delayed,48m,1h 23m,449 mi,32N,Airbus A320neo
07-07-2022,6E 747,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:45 IST,21:13 IST,1,IDR,Indore,Devi Ahilya Bai Holkar Airport,07-07-2022,22:35 IST,23:11 IST,,Arrived,Delayed,36m,1h 58m,670 mi,32N,Airbus A320neo
07-07-2022,SG 3026,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:50 IST,,,MAA,Chennai,Chennai Airport,07-07-2022,21:40 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,6E 7165,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:50 IST,20:52 IST,1,TRZ,Tiruchirappalli,Tiruchirapalli International Airport,07-07-2022,22:05 IST,21:54 IST,,Arrived,On time,,1h 2m,181 mi,AT7,ATR 72
07-07-2022,EY 237,Etihad Airways,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:50 IST,20:44 IST,,AUH,Abu Dhabi,Abu Dhabi International Airport,07-07-2022,23:20 +04,22:47 +04,1,Arrived,On time,,3h 33m,1692 mi,32B,Airbus A321 (sharklets)
07-07-2022,EK 567,Emirates,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:50 IST,20:50 IST,1,DXB,Dubai,Dubai Airport,07-07-2022,23:30 +04,23:08 +04,3,Arrived,On time,,3h 48m,1675 mi,77W,Boeing 777-300ER
07-07-2022,6E 382,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:55 IST,21:20 IST,1,COK,Kochi,Cochin International Airport,07-07-2022,21:55 IST,22:31 IST,1,Arrived,Delayed,36m,1h 11m,229 mi,32A,Airbus A320 (sharklets)
07-07-2022,6E 411,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,20:55 IST,21:18 IST,1,BBI,Bhubaneswar,Biju Patnaik International Airport,07-07-2022,23:00 IST,23:18 IST,1,Arrived,Delayed,18m,2h,724 mi,32N,Airbus A320neo
07-07-2022,G8 118,Go First,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:00 IST,21:05 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:45 IST,23:48 IST,2,Arrived,On time,,2h 43m,1062 mi,,
07-07-2022,W2 8899,FlexFlight,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:00 IST,21:05 IST,1,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:45 IST,23:48 IST,2,Arrived,On time,,2h 43m,1062 mi,32N,Airbus A320neo
07-07-2022,I5 1427,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:15 IST,21:35 IST,,COK,Kochi,Cochin International Airport,07-07-2022,22:20 IST,22:40 IST,,Arrived,Delayed,20m,1h 5m,229 mi,320,Airbus A320
07-07-2022,UK 814,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:15 IST,21:25 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:50 IST,00:24 IST,3,Arrived,Delayed,34m,2h 59m,1062 mi,,
07-07-2022,BA 5842,British Airways,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:15 IST,21:25 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:50 IST,00:24 IST,3,Arrived,Delayed,34m,2h 59m,1062 mi,,
07-07-2022,SQ 4782,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:15 IST,21:25 IST,,DEL,Delhi,Indira Gandhi International Airport,07-07-2022,23:50 IST,00:24 IST,3,Arrived,Delayed,34m,2h 59m,1062 mi,,
07-07-2022,6E 6551,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:20 IST,21:39 IST,1,PAT,Patna,Jay Prakash Narayan International Airport,07-07-2022,23:30 IST,00:13 IST,,Arrived,Delayed,43m,2h 34m,982 mi,32N,Airbus A320neo
07-07-2022,AI 808,Air India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:20 IST,21:37 IST,,DEL,Delhi,Indira Gandhi International Airport,08-07-2022,00:10 IST,00:05 IST,3,Arrived,On time,,2h 28m,1062 mi,320,Airbus A320
07-07-2022,6E 6818,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:25 IST,21:49 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,23:00 IST,23:24 IST,2,Arrived,Delayed,24m,1h 35m,518 mi,,
07-07-2022,AF 3354,Air France,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:25 IST,21:49 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,23:00 IST,23:24 IST,2,Arrived,Delayed,24m,1h 35m,518 mi,32N,Airbus A320neo
07-07-2022,6E 806,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:40 IST,22:10 IST,1,GOI,Goa,Dabolim Airport,07-07-2022,22:40 IST,23:17 IST,,Arrived,Delayed,37m,1h 7m,300 mi,32N,Airbus A320neo
07-07-2022,UK 866,Vistara,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:40 IST,21:33 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,23:25 IST,23:17 IST,2,Arrived,On time,,1h 44m,518 mi,,
07-07-2022,SQ 4828,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:40 IST,21:33 IST,,BOM,Mumbai,Chhatrapati Shivaji International Airport,07-07-2022,23:25 IST,23:17 IST,2,Arrived,On time,,1h 44m,518 mi,32N,Airbus A320neo
07-07-2022,SG 536,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,21:50 IST,21:46 IST,1,DEL,Delhi,Indira Gandhi International Airport,08-07-2022,00:35 IST,00:26 IST,1D,Arrived,On time,,2h 40m,1062 mi,73H,Boeing 737-800 (winglets) Passenger/BBJ2
07-07-2022,6E 6042,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:05 IST,,1,DEL,Delhi,Indira Gandhi International Airport,08-07-2022,00:45 IST,,1,Cancelled,blank,,,,320,Airbus A320
07-07-2022,TK 6597,Turkish Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:05 IST,09:45 IST,,IST,Istanbul,Istanbul Airport,08-07-2022,03:45 +03,,,Departed,On time,,,,33X,Airbus A330-200 Freighter
07-07-2022,6E 538,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:05 IST,22:17 IST,1,CCU,Kolkata,Netaji Subhas Chandra Bose Airport,08-07-2022,00:35 IST,00:46 IST,,Arrived,On time,,2h 29m,960 mi,32N,Airbus A320neo
07-07-2022,6E 684,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:10 IST,22:05 IST,1,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,23:20 IST,23:14 IST,,Arrived,On time,,1h 9m,283 mi,32N,Airbus A320neo
07-07-2022,I5 749,AirAsia India,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:30 IST,22:40 IST,,DEL,Delhi,Indira Gandhi International Airport,08-07-2022,01:20 IST,01:24 IST,3,Arrived,On time,,2h 44m,1062 mi,320,Airbus A320
07-07-2022,SG 744,SpiceJet,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:45 IST,,,HYD,Hyderabad,Rajiv Gandhi International Airport,07-07-2022,23:45 IST,,,Unknown,blank,,,,73S,Boeing 737-700 Freighter
07-07-2022,6E 5344,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:55 IST,23:04 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,08-07-2022,00:30 IST,00:41 IST,1,Arrived,On time,,1h 37m,518 mi,,
07-07-2022,KL 3675,KLM,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:55 IST,23:04 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,08-07-2022,00:30 IST,00:41 IST,1,Arrived,On time,,1h 37m,518 mi,,
07-07-2022,TK 4720,Turkish Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,22:55 IST,23:04 IST,1,BOM,Mumbai,Chhatrapati Shivaji International Airport,08-07-2022,00:30 IST,00:41 IST,1,Arrived,On time,,1h 37m,518 mi,,
07-07-2022,SQ 511,Singapore Airlines,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,23:05 IST,23:13 IST,,SIN,Singapore,Changi International Airport,08-07-2022,06:10 +08,06:12 +08,1,Arrived,On time,,4h 29m,1975 mi,,
07-07-2022,NH 6281,ANA,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,23:05 IST,23:13 IST,,SIN,Singapore,Changi International Airport,08-07-2022,06:10 +08,06:12 +08,1,Arrived,On time,,4h 29m,1975 mi,359,Airbus A350-900
07-07-2022,6E 232,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,23:05 IST,01:29 IST,1,PNQ,Pune,Pune Airport,08-07-2022,00:25 IST,02:52 IST,,Arrived,Delayed,2h 27m,1h 23m,449 mi,32N,Airbus A320neo
07-07-2022,6E 2053,IndiGo,Departure,BLR,Bengaluru,Kempegowda International Airport,07-07-2022,23:10 IST,23:27 IST,1,DEL,Delhi,Indira Gandhi International Airport,08-07-2022,02:00 IST,02:07 IST,2,Arrived,On time,,2h 40m,1062 mi,32Q,Airbus A321neo
